PlaceID,FacilityName,Latitude,Longitude,StreetAddress,City,County,ZipCode,RegionalWaterBoard,OperationalYear,ShutdownYear,DataSource,CADDID,Year,MilkCows,DryCows,OldHeifers,YoungHeifers,OldCalves,YoungCalves,BeefCattle,TotalHerdSize,MilkCowsHerdSizeRefCode,NonMilkingCattleHerdSizeRefCode,LabeledAsDairy
233873,Rainimade Dairy,36.3415,-119.7407,15739 Grangeville Boulevard,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10485,2023,0,0,0,0,0,0,0,0,2c,2c,0
233874,J & M Dairy,38.3232,-121.4196,11910 Bruceville Road,Elk Grove,Sacramento,95757,5S,#N/A,#N/A,#N/A,10486,2023,300,60,65,0,0,0,0,425,1,1,1
233878,John Grizzle Feedlot,32.8476,-115.3286,2704  Webb Road,Holtville,Imperial,92250,7,#N/A,#N/A,#N/A,11860,2023,0,28,310,347,315,125,250,1375,1,1,0
233879,Silver Oak Heifer Ranch,36.10938,-119.11772,20332  Avenue 176,Porterville,Tulare,93257,5F,#N/A,#N/A,#N/A,11954,2023,0,0,0,0,0,0,0,0,2b,2b,0
233890,Jersey Creek Dairy,36.2569,-119.5471,14857 5th Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10487,2023,665,89,250,95,75,0,0,1174,1,1,1
233891,Santa Anita Dairy,36.2408,-119.4445,5792 Avenue 248,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10488,2023,0,0,0,0,0,0,0,0,2b,2b,0
233892,Terra Linda Heifers,36.2079,-119.47584,23119  Road 44,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,11955,2023,0,0,0,0,0,0,0,0,2a,2a,0
233894,MDF Feedlot,37.2875,-120.5971,25 South Quinley,Merced,Merced,95341,5S,#N/A,#N/A,#N/A,11698,2023,0,0,0,1460,990,980,0,3430,1,1,0
233895,Double Cross #7/Larry B. Peterson Dairy Farms #2,37.4097,-120.8659,20775 West American Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,10489,2023,0,208,0,0,0,0,0,208,1,1,0
233901,John Machado Dairy,39.789447,-122.2275886,6230  County Rd 7,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11956,2023,0,0,0,0,0,0,0,0,2a,3g,0
233909,Oostdam Dairy Heifer Ranch,33.813,-116.9877,1655 North Ramona Boulevard,San Jacinto,Riverside,92582,8,#N/A,#N/A,#N/A,10490,2023,0,0,99,101,0,0,0,200,1,1,0
233916,John Rocha Jr. Dairy,37.845861,-121.019946,23733 East Mariposa Road,Escalon,San Joaquin,95320,5S,#N/A,#N/A,#N/A,11957,2023,0,0,0,0,0,0,0,0,2a,3g,0
233927,Van Exel Dairy #3,38.1376,-121.408,7406 West Cotta Road,Lodi,San Joaquin,95242,5S,#N/A,#N/A,#N/A,10491,2023,375,0,0,600,0,0,0,975,3a,3a,1
233934,John Thomas Dairy,37.4491,-120.9692,10408 West Bradbury Road,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,10492,2023,0,0,200,100,75,150,0,525,1,1,0
233936,Pereira Family Dairy,36.1755,-119.2337,21371 Road 152,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10493,2023,0,0,0,739,770,874,0,2383,2c,3a,0
233939,Teunissen Ranch #2,36.132,-119.501,18943 Road 32,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,11767,2023,0,0,0,0,880,197,0,1077,1,1,0
233980,Johnson & Neles Dairy,38.2487,-122.4798,22030 Bonness Road,Sonoma,Sonoma,95476,2,#N/A,#N/A,#N/A,10494,2023,329,46,0,0,0,0,0,375,3a,3a,1
233996,Van Steyn Dairy #3,38.3232,-121.3948,8383 Lambert Road,Elk Grove,Sacramento,95758,5S,#N/A,#N/A,#N/A,10495,2023,0,0,0,0,0,0,0,0,2a,2b,0
234042,Maze Dairy,37.6353,-121.1318,7500 Maze Boulevard,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,10496,2023,90,9,14,9,9,14,0,145,3a,3a,1
234045,GH Dairy #4,33.9976,-117.6291,8061 Edison Avenue,Ontario,San Bernardino,91762,8,#N/A,#N/A,#N/A,10497,2023,401,141,166,122,0,0,8,838,1,1,1
234050,Central Heifer Ranch,37.4531985,-120.9594092,4231  Central Avenue,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11958,2023,0,0,80,105,0,0,0,185,2c,3a,0
234052,Koolhaas Dairy #2,37.8269,-121.0067,24586 East Lone Tree Road,Escalon,San Joaquin,95320,5S,#N/A,#N/A,#N/A,10498,2023,280,36,150,105,0,0,0,571,1,1,1
234053,Manuel Mendonca Trustee,36.3414,-119.4846,9080 1 1/2 Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10499,2023,0,0,0,0,4,0,30,34,2b,3f,0
234055,Jose L. Homem Dairy,40.9058,-124.1154,4002 Old River Road,Arcata,Humboldt,95521,1,#N/A,#N/A,#N/A,10500,2023,0,0,0,0,0,0,0,0,2c,2c,0
234057,Forebay Farms Dairy,37.0905,-120.9753,13699 South Cherokee Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,10501,2023,1223,102,0,0,0,0,0,1325,1,1,1
234058,Aguiar Dairy Feedlot,36.0663015,-119.1933446,16960  Avenue 152,Porterville,Tulare,93257,5F,#N/A,#N/A,#N/A,11959,2023,0,0,0,0,0,0,0,0,2a,3g,0
234059,Jose Ribeiro & Son Dairy,36.4312,-119.7311,3666 East Mt. Whitney Avenue,Laton,Fresno,93242,5F,#N/A,#N/A,#N/A,10502,2023,700,200,200,200,0,0,0,1300,1,1,1
234062,Joseph Gallo Farms Feed Lot,36.5334463,-121.4079654,31701  Johnson Canyon Rd,Gonzales,Monterey,93926,3,#N/A,#N/A,#N/A,11960,2023,0,0,0,0,0,0,0,0,2e,2e,0
234115,Julian Sanchez & Sons Dairy,36.1156,-119.3963,17945 Road 80,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10503,2023,0,50,0,30,25,15,0,120,2a,3a,0
234149,Tierra Buena Ranch,37.4309,-120.641,8632 Meadow Drive,Winton,Merced,95388,5S,#N/A,#N/A,#N/A,10504,2023,1385,210,0,0,390,545,0,2530,1,1,1
234150,JVJ Dairy #2 - Parkview Dairy,37.4104,-120.7406,13640 Collier Road,Delhi,Merced,95315,5S,#N/A,#N/A,#N/A,10505,2023,1600,250,1000,400,0,0,0,3250,1,1,1
234487,K & M Visser Dairy,35.961,-119.3658,9279 Avenue 96,Pixley,Tulare,93256,5F,2019,NaN,DDRDP,10506,2023,4104,682,2145,1369,414,546,0,9260,1,1,1
234552,Kaehler Dairy Farm,38.0865,-121.3035,1025 East Armstrong Road,Lodi,San Joaquin,95242,5S,#N/A,#N/A,#N/A,10507,2023,780,100,0,0,125,0,0,1005,1,1,1
234617,Kansas Holstein Dairy,36.2118,-119.6075,8480 Kansas Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10508,2023,0,0,0,0,0,0,0,0,2a,2e,0
234639,Chino Valley Dairy #1,33.9903,-117.6396,7565 Eucalyptus Avenue,Ontario,San Bernardino,91762,8,#N/A,#N/A,#N/A,10509,2023,0,0,0,0,0,0,0,0,2a,2a,0
234725,"Keema, Edward",38.3519429,-121.4283194,6401  Eschinger Road,Elk Grove,Sacramento,95757,5S,#N/A,#N/A,#N/A,11961,2023,0,0,0,0,0,0,0,0,3g,3g,0
234732,Kehoe Dairy Inc. (J Ranch),38.16,-122.9377,6150 Pierce Pt,Inverness,Marin,95437,2,#N/A,#N/A,#N/A,10510,2023,263,37,167,120,70,43,0,700,1,1,1
234929,former CORREIA DAIRY,36.5024898,-119.435004,6211  Avenue 392,Dinuba,Tulare,93618,5F,#N/A,#N/A,#N/A,11962,2023,0,0,0,0,0,0,0,0,2a,2e,0
235020,Roy King Dairy,38.2395,-122.6922,1241 Middle Two Rock Road,Petaluma,Sonoma,94952,2,#N/A,#N/A,#N/A,10511,2023,48,7,42,30,17,11,0,155,1,1,1
235138,Sozinho Jerseys Dairy,36.401,-119.5392,4615 Excelsior Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10512,2023,1050,95,130,100,100,0,0,1475,1,1,1
235150,Harry Kneppel Dairy,38.3014,-121.4144,7816 Camp Road,Elk Grove,Sacramento,95757,5S,#N/A,#N/A,#N/A,10513,2023,0,0,0,0,0,0,0,0,2a,2e,0
235180,L & J Vanderham Dairy,36.4317,-119.9896,10772 West Mt. Whitney Avenue,Riverdale,Fresno,93656,5F,2022,NaN,DDRDP,10514,2023,3767,780,151,0,0,0,0,4698,1,1,1
235211,Frank Konyn Dairy,33.0879,-116.9987,15777 Old Milky Way,Escondido,San Diego,92027,9,#N/A,#N/A,#N/A,10515,2023,880,130,380,280,213,102,0,1985,1,1,1
235213,Koolhaas Dairy,37.8568,-120.9827,26805 Dodds Road,Escalon,San Joaquin,95320,5S,#N/A,#N/A,#N/A,10516,2023,864,125,150,300,0,0,0,1439,1,1,1
235215,Archibald Ranch,34.0033,-117.5932,13838 South Archibald Avenue,Ontario,San Bernardino,91761,8,#N/A,#N/A,#N/A,10517,2023,0,0,0,0,0,0,800,800,2c,3a,0
235217,Kootstra Dairy,35.231,-118.9676,13628 Adobe Road,Bakersfield,Kern,93307,5F,#N/A,#N/A,#N/A,10518,2023,1200,220,200,0,0,0,0,1620,1,1,1
235270,LegenDairy West,36.0616,-119.382,8509 AVENUE 152,Tipton,Tulare,93272,5F,#N/A,#N/A,#N/A,10519,2023,2103,311,1088,962,0,0,0,4464,1,1,1
235283,Kuhn Farms Dairy/OWB Ranches,32.7877,-115.7613,1870-B  Jeffrey Road,El Centro,Imperial,92243,7,#N/A,#N/A,#N/A,11878,2023,0,9,102,114,103,40,82,450,1,1,0
235289,Standard Cattle Company,36.6153,-120.0996,8105A S  Lassen AVE,San Joaquin,Fresno,93660,5F,#N/A,#N/A,#N/A,11777,2023,0,0,4430,9645,6689,19044,0,39808,1,1,0
235626,Watte Bros Dairy #2 - CLOSED,36.1796,-119.4805,4125 Avenue 216,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10520,2023,0,0,0,0,0,0,0,0,2a,2b,0
235627,Four Family K Dairy (Vacant),36.2026,-119.4591,5147 Avenue 228,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10521,2023,0,0,0,0,0,0,0,0,2b,2b,0
235634,Double Oak Dairy,36.2541,-119.2963,3573 E Oakdale Ave,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10522,2023,1141,220,361,281,0,0,0,2003,1,1,1
235639,L & M Dairy 2,34.0045686,-117.5938564,13726 South Archibald Avenue,Ontario,San Bernardino,91761,8,#N/A,#N/A,#N/A,11963,2023,0,0,0,0,0,0,0,0,2a,2a,0
235647,John Verburg Dairy (Closed),36.6962,-119.8606,2588 South Brawley Avenue,Fresno,Fresno,93706,5F,#N/A,#N/A,#N/A,10523,2023,0,0,15,0,0,0,0,15,2b,3a,0
235679,LK Ranches Dairy,36.3162,-119.4502,29007 Road 56,Visalia,Tulare,93277,5F,#N/A,#N/A,#N/A,10524,2023,165,0,0,0,0,0,0,165,1,1,1
235683,R & J McClelland Dairy,38.1167,-122.9261,100 Pierce Point,Inverness,Marin,94937,2,#N/A,#N/A,#N/A,10525,2023,120,10,42,30,17,11,0,230,1,1,1
235689,L&J,33.998566,-117.627821,14049  Grove,Chino,San Bernardino,91762,8,#N/A,#N/A,#N/A,11964,2023,0,0,0,0,0,0,0,0,2e,3g,0
236073,Labrucherie Ranch,32.7577,-115.582,1407 S Labrucherie Road,El Centro,Imperial,92243,7,#N/A,#N/A,#N/A,11882,2023,0,215,2344,2624,2383,933,1890,10389,1,1,0
236113,Lafranchi Ranch,38.0821,-122.7086,6290 Nicasio Valley Rd.,Nicasio,Marin,94946,2,#N/A,#N/A,#N/A,10526,2023,492,68,104,75,44,27,0,810,1,1,1
236282,Former VL Furtado Dairy (demolished),36.4178,-119.5791,3855 7th Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10527,2023,0,0,0,0,0,0,0,0,2a,2a,0
236534,Langerwerf Dairy,39.646,-121.7493,1251 Durham-Dayton,Durham,Butte,95922,5R,#N/A,#N/A,#N/A,11695,2023,0,0,0,0,0,0,0,0,3g,3g,0
236585,Bidart Dairy No. 3,35.3553,-119.2893,25820 Stockdale Highway,Bakersfield,Kern,93314,5F,2013,NaN,AgSTAR,10528,2023,1230,0,425,375,0,0,0,2030,1,1,1
236674,Lauren Duhalde Dairy,33.99,-117.5897,9859 Eucalyptus,Ontario,San Bernardino,91762,8,#N/A,#N/A,#N/A,10529,2023,0,0,0,0,0,0,0,0,2a,2a,0
236699,Frank C. Lawrence Dairy,36.306,-119.4541,28476 Road 52,Visalia,Tulare,93277,5F,#N/A,#N/A,#N/A,10530,2023,751,75,547,422,126,117,0,2038,1,1,1
236758,Leal Ranches,33.9804,-117.5645,12740 58th Street,Corona,Riverside,92880,8,#N/A,#N/A,#N/A,10531,2023,0,0,0,0,0,0,0,0,2a,2a,0
236809,Legend Dairy Farms 3 - Edison,33.9971,-117.5666,11091 Edison Avenue,Ontario,San Bernardino,91761,8,#N/A,#N/A,#N/A,10532,2023,0,0,0,0,0,0,0,0,2a,2a,0
236833,Lekkerkerk Dairy,33.966,-117.667,15779 Mountain Avenue,Chino,San Bernardino,91708,8,#N/A,#N/A,#N/A,10533,2023,0,0,0,0,0,0,0,0,2e,2e,0
236834,Lekkerkerk Dairy #2,33.9558,-117.6669,16195 Mountain Avenue,Chino,San Bernardino,91708,8,#N/A,#N/A,#N/A,10534,2023,0,0,0,0,0,0,0,0,2e,2e,0
236881,"Pareira Dairy, LP",37.4837,-120.5288,2487 West Turlock Road,Snelling,Merced,95369,5S,#N/A,#N/A,#N/A,10535,2023,600,100,180,300,100,100,0,1380,1,1,1
236885,Leonardo Bros Dairy,36.4961,-119.6942,16508 South Clovis Avenue,Selma,Fresno,93662,5F,#N/A,#N/A,#N/A,10536,2023,0,0,0,0,0,0,0,0,1,1,0
236892,Lepori Dairy,38.3092,-122.8724,6800 Gericke Road,Petaluma,Sonoma,94952,1,#N/A,#N/A,#N/A,10537,2023,114,16,46,34,17,8,0,235,1,1,1
236897,Lerda-Goni Farms Dairy,36.1321,-119.255,18797 Road 142,Tulare,Tulare,93274,5F,2024,NaN,DDRDP,10538,2023,750,100,250,250,100,0,0,1450,1,1,1
236919,Leveroni Brothers Dairy,38.1253,-122.641,3100 Novato Blvd,Novato,Marin,94947,2,#N/A,#N/A,#N/A,11688,2023,0,0,0,0,0,0,0,0,3g,3g,0
237015,Lima Ranch,38.0991,-121.3838,13436 North Thornton Road,Lodi,San Joaquin,95242,5S,#N/A,#N/A,#N/A,10539,2023,1480,220,600,495,220,0,0,3015,1,1,1
237287,Log Haven Dairy,36.3557,-119.595,7755 Fargo Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10540,2023,0,0,150,100,0,0,0,250,1,1,0
237294,Luke McCanless Dairy #2 @ Coffee Creek,40.5724,-124.2232,2824 Grizzly Bluff Road,Ferndale,Humboldt,95536,1,#N/A,#N/A,#N/A,10541,2023,255,35,0,0,0,0,0,290,1,1,1
237321,Lone Oak Farms Dairy #1,36.2792,-119.531,13866 4th Avenue,Hanford,Kings,93230,5F,2021,NaN,DDRDP,10542,2023,4855,280,2515,1250,960,1115,0,10975,1,1,1
237326,"Jackson Dairy, LLC",36.2532,-119.6126,8637 Jackson Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10543,2023,1087,87,195,0,677,0,0,2046,1,1,1
237349,High Roller Dairy,36.258,-119.6013,14782 8th Avenue,Hanford,Kings,93230,5F,2023,NaN,DDRDP,10544,2023,1828,195,855,650,273,0,0,3801,1,1,1
237361,A.M. Dairy,36.4946,-119.3794,8651 Avenue 388,Dinuba,Tulare,93618,5F,#N/A,#N/A,#N/A,10545,2023,850,150,80,0,0,0,0,1080,1,1,1
237387,John Lorenzo Dairy,36.1968,-119.4041,703 S. Palm St,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,11768,2023,0,0,0,225,505,0,0,730,2c,3a,0
237463,Losa Dairy,40.585,-124.2131,199 Saottini Lane,Ferndale,Humboldt,95536,1,#N/A,#N/A,#N/A,10546,2023,246,34,29,21,34,16,0,380,1,1,1
237507,Lou-Mar Dairy,36.0659,-119.2402,14870 Avenue 152,Tipton,Tulare,93272,5F,#N/A,#N/A,#N/A,10547,2023,1905,282,986,710,0,0,0,3883,1,1,1
237517,Riverbend East Dairy,36.1582,-119.2603,20303 Road 140,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10548,2023,0,0,1389,0,2925,0,0,4314,1,1,0
237641,Lu/AR Dairy,36.3844,-119.7246,6121 15th Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10549,2023,1000,0,0,0,0,0,0,1000,1,1,1
237643,Deer Creek Cattle,36.1226,-119.4368,6141 Avenue 184,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10550,2023,0,0,438,24,955,0,0,1417,1,1,0
237683,Luis C Nunes & Sons Dairy #2,37.1407,-121.0146,10268 South Hwy 33,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,10551,2023,545,80,415,240,230,180,0,1690,1,1,1
237684,Valley View Dairy #2,36.2548,-119.5451,15010 5th Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10552,2023,0,0,123,107,0,0,0,230,1,1,0
237685,Raven Dairy,36.5036,-119.6239,9203 East Clarkson Avenue,Selma,Fresno,93662,5F,#N/A,#N/A,#N/A,10553,2023,0,0,0,0,0,0,0,0,2a,2e,0
237686,H & D Silveira Dairy,37.1475,-120.9479,25469 West Hearst Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,10554,2023,0,0,0,0,0,0,0,0,1,1,0
237694,Lumar Dairy Farms,37.4271,-120.9317,7215 South Prairie Flower Road,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,10555,2023,1750,250,150,120,180,350,0,2800,1,1,1
238240,Sam Habib Cattle Co,36.4035,-119.5592,5590 East Excelsior Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,11803,2023,0,0,0,0,0,0,1000,1000,1,1,0
238879,M & A Dairy,37.0748,-120.6801,14651 Carlucci Road,Dos Palos,Merced,93620,5S,#N/A,#N/A,#N/A,10556,2023,453,72,144,286,0,0,0,955,1,1,1
238886,former M & E DAIRY,36.299432,-119.758019,16744  Houston Road,Lemoore,Kings,93245,5F,#N/A,#N/A,#N/A,11965,2023,0,0,0,0,0,0,0,0,2a,2e,0
238899,Tony Machado Dairy,37.0912,-120.2989,13611 Avenue 23 1/2,Chowchilla,Madera,93610,5F,#N/A,#N/A,#N/A,10557,2023,0,0,0,0,0,0,0,0,2a,2e,0
238904,M & M Moules Dairy,38.1035,-121.1554,12821 East Harney Lane,Lodi,San Joaquin,95240,5S,#N/A,#N/A,#N/A,10558,2023,0,0,5,3,0,0,0,8,1,1,0
238918,AC Enterprises Dairy,36.0704,-119.4137,15499 Road 72,Tipton,Tulare,93272,5F,#N/A,#N/A,#N/A,10559,2023,465,120,317,148,70,85,0,1205,1,1,1
238934,Curti Family Inc.,36.1473,-119.4999,3235 Avenue 199,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10560,2023,2600,300,1100,500,600,500,0,5600,1,1,1
238935,Curtimade Dairy,36.121,-119.5185,18337 Road 24,Tulare,Tulare,93274,5F,2026,NaN,DDRDP,10561,2023,3300,400,1100,1150,1000,800,0,7750,1,1,1
238974,Angelo Dairy,38.2209,-121.1787,11313 East Collier Road,Acampo,San Joaquin,95220,5S,#N/A,#N/A,#N/A,10562,2023,0,0,0,0,0,0,0,0,2a,2a,0
239002,Faria Feedlot,36.3085,-119.3726,2507 South Shirk Road,Visalia,Tulare,93277,5F,#N/A,#N/A,#N/A,10563,2023,0,0,0,0,0,0,0,0,1,1,0
239040,North Moon Dairy,36.0487,-119.4081,7325 Avenue 144,Tipton,Tulare,93273,5F,#N/A,#N/A,#N/A,10564,2023,769,0,0,0,0,0,0,769,1,1,1
239047,Machado Dairy LP,36.6756,-119.8738,4423 West Central Avenue,Fresno,Fresno,93706,5F,#N/A,#N/A,#N/A,10565,2023,0,0,0,0,0,0,0,0,2a,2e,0
239048,Machado Dairy,36.1554,-119.4911,20180 Road 36,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10566,2023,777,100,105,99,108,52,0,1241,1,1,1
239049,Machado Dairy Farms #2,37.8817,-121.0738,19405 East Mariposa Road,Stockton,San Joaquin,95215,5S,#N/A,#N/A,#N/A,10567,2023,500,100,640,1025,400,400,0,3065,1,1,1
239050,Machado Dairy Farms #1,37.7001,-121.2241,28128 South Two Rivers Road,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,10568,2023,1100,0,0,0,0,0,0,1100,1,1,1
239061,F & S Brasil Dairy,37.718,-121.2326,26212 South Union Road,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,10569,2023,360,0,0,0,0,0,0,360,1,1,1
239098,Maddox Dairy,36.5339,-120.0235,12840 West Kamm Avenue,Riverdale,Fresno,93656,5F,#N/A,#N/A,#N/A,10570,2023,3350,400,1300,1500,900,900,0,8350,1,1,1
239106,Madera Calf Ranch,36.9509,-120.1951,13894 Road 19 1/2,Madera,Madera,93637,5F,#N/A,#N/A,#N/A,11778,2023,0,0,0,0,3680,5290,0,8970,1,1,0
239135,Nunes Heifers,37.2588,-120.4413,2618 Reilly Road,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,10571,2023,0,0,256,316,0,0,0,572,1,1,0
239173,Magneson Dairy,37.4329,-120.6672,10235 West El Capitan Way,Ballico,Merced,95303,5S,#N/A,#N/A,#N/A,10572,2023,0,0,100,0,0,0,0,100,1,1,0
239249,Three D Dairy #2,33.9932,-117.6182,14333 Walker Avenue,Ontario,San Bernardino,91762,8,#N/A,#N/A,#N/A,10573,2023,305,250,17,13,20,10,0,615,1,1,1
239254,Green Valley Feedlot,36.4895,-119.829,2160 West Elkhorn Avenue,Caruthers,Fresno,93609,5F,#N/A,#N/A,#N/A,10574,2023,0,0,0,375,0,0,0,375,1,1,0
239300,MS3 Dairy,36.1774,-119.4025,21399 Road 76,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10575,2023,0,0,0,0,0,0,0,0,1,1,0
239301,Mancebo Holsteins,36.21,-119.2385,14891 Ave 232,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10576,2023,1650,250,200,1225,400,0,0,3725,1,1,1
239347,Manuel & Gloria Bello Dairy,38.46029849,-121.786257,8089  Robben Road,Dixon,Solano,95620,5S,#N/A,#N/A,#N/A,11966,2023,0,0,0,0,0,0,0,0,2a,3g,0
239356,Carmo Dairy,38.3683,-121.4519,10775 Franklin Boulevard,Elk Grove,Sacramento,95757,5S,#N/A,#N/A,#N/A,10577,2023,0,0,0,0,0,0,0,0,2a,2a,0
239359,Manuel Da Silva Dairy,37.8195,-120.9542,15822 Steingul Road,Escalon,San Joaquin,95320,5S,#N/A,#N/A,#N/A,10578,2023,780,130,0,200,100,75,0,1285,1,1,1
239361,"Wilgenburg West, LLC",36.36,-119.5897,7442 7th Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10579,2023,0,0,840,435,0,0,0,1275,1,1,0
239363,Manuel Godinho Dairy,37.1066,-120.8709,12710 South Wilson Road,Los Banos,Merced,93635,5S,NaN,NaN,AgSTAR,10580,2023,4000,700,0,0,0,0,0,4700,1,1,1
239366,Manuel Leal & Son Dairy,36.1686,-119.4245,6500 AVENUE 208,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,11664,2023,1300,150,63,45,26,16,0,1600,3b,3b,1
239367,Double Cross #5/CMA Livestock,37.3895,-120.8323,19051 West Williams Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,10581,2023,0,626,1269,0,425,0,0,2320,1,1,0
239369,White River Dairy,37.0027,-120.1762,20400 Avenue 17  1/2,Madera,Madera,93637,5F,#N/A,#N/A,#N/A,10582,2023,1550,195,144,570,430,0,0,2889,1,1,1
239370,Martin Ranch,36.0504,-119.2469,14861 Avenue 144,Tipton,Tulare,93272,5F,#N/A,#N/A,#N/A,10583,2023,0,0,0,500,0,0,0,500,1,1,0
239371,Manuel Meirinho Dairy,37.4432998,-120.7968116,10631  Merced Avenue,Delhi,Merced,95315,5S,#N/A,#N/A,#N/A,11967,2023,0,0,0,0,0,0,0,0,2a,2a,0
239372,LMT Investments LLC,37.6588,-121.1584,1636 Gates Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,10584,2023,0,0,600,450,100,0,0,1150,2c,3a,0
239376,M.F. Rosa Dairy,36.3282,-119.4958,10090 2nd Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10585,2023,933,125,0,152,0,0,0,1210,1,1,1
239377,Rosa Dairy,35.2111,-118.9517,4714 East Bear Mountain Boulevard,Bakersfield,Kern,93307,5F,#N/A,#N/A,#N/A,10586,2023,0,76,145,206,0,0,0,427,1,1,0
239380,Sozinho Dairy #3,36.3097,-119.61,11235 8 1/2 Avenue,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10587,2023,0,0,0,0,0,0,0,0,2a,2a,0
239381,Maria Silveira Dairy,37.1365,-120.956,10511 Ingomar Grade Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,10588,2023,203,26,72,60,65,45,0,471,1,1,1
239383,Manuel B Toste,36.3135,-119.5729,6431 Hanford-Armona Road,Hanford,Kings,93230,5F,#N/A,#N/A,#N/A,10589,2023,0,0,0,609,0,0,0,609,1,1,0
239388,MER Properties,37.8566,-121.2561,11349 S Airport Way,Manteca,San Joaquin,95336,5S,#N/A,#N/A,#N/A,11689,2023,0,0,0,0,0,0,0,0,2a,2a,0
239389,Tony & Julie Jorge Dairy,36.0052,-119.4657,4645 Avenue 120,Corcoran,Tulare,93212,5F,#N/A,#N/A,#N/A,10590,2023,983,137,89,48,0,0,0,1257,1,1,1
239411,Maple Dairy,35.2063,-119.1785,15857 Bear Mountain Boulevard,Bakersfield,Kern,93311,5F,2020,NaN,DDRDP,10591,2023,6194,1108,2459,2336,948,1187,0,14232,1,1,1
239535,Mario Simoes Jr. Dairy,36.1779,-119.409,7405 Ave 216,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,10592,2023,0,0,0,0,0,0,0,0,1,1,0
239565,JNA Dairy,36.2963,-119.4311,6323 Avenue 280,Visalia,Tulare,93277,5F,#N/A,#N/A,#N/A,10593,2023,0,500,0,0,0,0,0,500,1,1,0
239607,Zephyr Dairy,33.9555,-117.642,7360 Pine Avenue,Chino,San Bernardino,91708,8,#N/A,#N/A,#N/A,10594,2023,0,0,0,0,588,132,0,720,1,1,0
239638,Martella Livestock Market,36.0827,-119.3186,16140  Highway 99,Tipton,Tulare,93272,5F,#N/A,#N/A,#N/A,11804,2023,0,0,11,11,0,0,108,130,1,1,0
239644,Martin Bangma Dairy,34.0031,-117.6127,8847 Schaefer Avenue,Ontario,San Bernardino,91761,8,#N/A,#N/A,#N/A,10595,2023,0,0,10,10,0,0,0,20,1,1,0
239650,Martin Land and Cattle,37.8275,-120.885,6100 Hinds Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,10596,2023,690,385,165,300,175,0,0,1715,1,1,1
239651,Martin Family Farm,38.0713,-121.3333,11401 North Davis Road,Lodi,San Joaquin,95242,5S,#N/A,#N/A,#N/A,10597,2023,0,0,0,0,0,0,0,0,1,1,0
